seq,t_get1,t_402,t_sign_start,t_sign_end,t_send,t_delivered,d_402_us,d_sign_us,d_hot_path_us,d_total_us,ok,error
10,1779447021757186,1779447021873410,1779447021873441,1779447021877734,1779447021878431,1779447022146923,116224,4293,268492,389737,false,{"accepts":[{"scheme":"miden-p2id-x402","network":"miden:testnet","merchant_account_id":"0xface09578fedb1101ebb8bedaae527","asset_faucet_id":"0xbafe73e2a48bb1206e8eac4068f86b","amount":"100","deadline_unix_secs":10000000000,"payment_requirements_digest":"0xface09578fedb1101ebb8bedaae527"},{"scheme":"miden-adn-x402","network":"miden:testnet","merchant_account_id":"0xface09578fedb1101ebb8bedaae527","asset_faucet_id":"0xbafe73e2a48bb1206e8eac4068f86b","amount":"100","deadline_unix_secs":10000000000,"payment_requirements_digest":"0xface09578fedb1101ebb8bedaae527"}]}
11,1779447022146947,1779447022262259,1779447022262287,1779447022266184,1779447022266489,1779447022535337,115312,3897,268848,388390,false,{"accepts":[{"scheme":"miden-p2id-x402","network":"miden:testnet","merchant_account_id":"0xface09578fedb1101ebb8bedaae527","asset_faucet_id":"0xbafe73e2a48bb1206e8eac4068f86b","amount":"100","deadline_unix_secs":10000000000,"payment_requirements_digest":"0xface09578fedb1101ebb8bedaae527"},{"scheme":"miden-adn-x402","network":"miden:testnet","merchant_account_id":"0xface09578fedb1101ebb8bedaae527","asset_faucet_id":"0xbafe73e2a48bb1206e8eac4068f86b","amount":"100","deadline_unix_secs":10000000000,"payment_requirements_digest":"0xface09578fedb1101ebb8bedaae527"}]}
12,1779447022535371,1779447022650378,1779447022650383,1779447022651609,1779447022651746,1779447022919425,115007,1226,267679,384054,false,{"accepts":[{"scheme":"miden-p2id-x402","network":"miden:testnet","merchant_account_id":"0xface09578fedb1101ebb8bedaae527","asset_faucet_id":"0xbafe73e2a48bb1206e8eac4068f86b","amount":"100","deadline_unix_secs":10000000000,"payment_requirements_digest":"0xface09578fedb1101ebb8bedaae527"},{"scheme":"miden-adn-x402","network":"miden:testnet","merchant_account_id":"0xface09578fedb1101ebb8bedaae527","asset_faucet_id":"0xbafe73e2a48bb1206e8eac4068f86b","amount":"100","deadline_unix_secs":10000000000,"payment_requirements_digest":"0xface09578fedb1101ebb8bedaae527"}]}
13,1779447022919460,1779447023038571,1779447023038594,1779447023041623,1779447023041954,1779447023312846,119111,3029,270892,393386,false,{"accepts":[{"scheme":"miden-p2id-x402","network":"miden:testnet","merchant_account_id":"0xface09578fedb1101ebb8bedaae527","asset_faucet_id":"0xbafe73e2a48bb1206e8eac4068f86b","amount":"100","deadline_unix_secs":10000000000,"payment_requirements_digest":"0xface09578fedb1101ebb8bedaae527"},{"scheme":"miden-adn-x402","network":"miden:testnet","merchant_account_id":"0xface09578fedb1101ebb8bedaae527","asset_faucet_id":"0xbafe73e2a48bb1206e8eac4068f86b","amount":"100","deadline_unix_secs":10000000000,"payment_requirements_digest":"0xface09578fedb1101ebb8bedaae527"}]}
14,1779447023312891,1779447023428812,1779447023428830,1779447023431933,1779447023432199,1779447023702145,115921,3103,269946,389254,false,{"accepts":[{"scheme":"miden-p2id-x402","network":"miden:testnet","merchant_account_id":"0xface09578fedb1101ebb8bedaae527","asset_faucet_id":"0xbafe73e2a48bb1206e8eac4068f86b","amount":"100","deadline_unix_secs":10000000000,"payment_requirements_digest":"0xface09578fedb1101ebb8bedaae527"},{"scheme":"miden-adn-x402","network":"miden:testnet","merchant_account_id":"0xface09578fedb1101ebb8bedaae527","asset_faucet_id":"0xbafe73e2a48bb1206e8eac4068f86b","amount":"100","deadline_unix_secs":10000000000,"payment_requirements_digest":"0xface09578fedb1101ebb8bedaae527"}]}
15,1779447023702186,1779447023817858,1779447023817886,1779447023822128,1779447023822446,1779447024091599,115672,4242,269153,389413,false,{"accepts":[{"scheme":"miden-p2id-x402","network":"miden:testnet","merchant_account_id":"0xface09578fedb1101ebb8bedaae527","asset_faucet_id":"0xbafe73e2a48bb1206e8eac4068f86b","amount":"100","deadline_unix_secs":10000000000,"payment_requirements_digest":"0xface09578fedb1101ebb8bedaae527"},{"scheme":"miden-adn-x402","network":"miden:testnet","merchant_account_id":"0xface09578fedb1101ebb8bedaae527","asset_faucet_id":"0xbafe73e2a48bb1206e8eac4068f86b","amount":"100","deadline_unix_secs":10000000000,"payment_requirements_digest":"0xface09578fedb1101ebb8bedaae527"}]}
16,1779447024091661,1779447024207298,1779447024207325,1779447024210278,1779447024210589,1779447024478760,115637,2953,268171,387099,false,{"accepts":[{"scheme":"miden-p2id-x402","network":"miden:testnet","merchant_account_id":"0xface09578fedb1101ebb8bedaae527","asset_faucet_id":"0xbafe73e2a48bb1206e8eac4068f86b","amount":"100","deadline_unix_secs":10000000000,"payment_requirements_digest":"0xface09578fedb1101ebb8bedaae527"},{"scheme":"miden-adn-x402","network":"miden:testnet","merchant_account_id":"0xface09578fedb1101ebb8bedaae527","asset_faucet_id":"0xbafe73e2a48bb1206e8eac4068f86b","amount":"100","deadline_unix_secs":10000000000,"payment_requirements_digest":"0xface09578fedb1101ebb8bedaae527"}]}
17,1779447024478800,1779447024597199,1779447024597225,1779447024600382,1779447024600684,1779447024872747,118399,3157,272063,393947,false,{"accepts":[{"scheme":"miden-p2id-x402","network":"miden:testnet","merchant_account_id":"0xface09578fedb1101ebb8bedaae527","asset_faucet_id":"0xbafe73e2a48bb1206e8eac4068f86b","amount":"100","deadline_unix_secs":10000000000,"payment_requirements_digest":"0xface09578fedb1101ebb8bedaae527"},{"scheme":"miden-adn-x402","network":"miden:testnet","merchant_account_id":"0xface09578fedb1101ebb8bedaae527","asset_faucet_id":"0xbafe73e2a48bb1206e8eac4068f86b","amount":"100","deadline_unix_secs":10000000000,"payment_requirements_digest":"0xface09578fedb1101ebb8bedaae527"}]}
18,1779447024872778,1779447024988161,1779447024988171,1779447024990081,1779447024990266,1779447025258286,115383,1910,268020,385508,false,{"accepts":[{"scheme":"miden-p2id-x402","network":"miden:testnet","merchant_account_id":"0xface09578fedb1101ebb8bedaae527","asset_faucet_id":"0xbafe73e2a48bb1206e8eac4068f86b","amount":"100","deadline_unix_secs":10000000000,"payment_requirements_digest":"0xface09578fedb1101ebb8bedaae527"},{"scheme":"miden-adn-x402","network":"miden:testnet","merchant_account_id":"0xface09578fedb1101ebb8bedaae527","asset_faucet_id":"0xbafe73e2a48bb1206e8eac4068f86b","amount":"100","deadline_unix_secs":10000000000,"payment_requirements_digest":"0xface09578fedb1101ebb8bedaae527"}]}
19,1779447025258298,1779447025374288,1779447025374306,1779447025377089,1779447025377371,1779447025650563,115990,2783,273192,392265,false,{"accepts":[{"scheme":"miden-p2id-x402","network":"miden:testnet","merchant_account_id":"0xface09578fedb1101ebb8bedaae527","asset_faucet_id":"0xbafe73e2a48bb1206e8eac4068f86b","amount":"100","deadline_unix_secs":10000000000,"payment_requirements_digest":"0xface09578fedb1101ebb8bedaae527"},{"scheme":"miden-adn-x402","network":"miden:testnet","merchant_account_id":"0xface09578fedb1101ebb8bedaae527","asset_faucet_id":"0xbafe73e2a48bb1206e8eac4068f86b","amount":"100","deadline_unix_secs":10000000000,"payment_requirements_digest":"0xface09578fedb1101ebb8bedaae527"}]}
